olympics_loc, year, event, gender, group, country, athlete_name, result
Barcelona,1992,1500m Freestyle,Men,Swimming,USA,Frostad,00:15:19.41
Barcelona,1992,1500m Freestyle,Men,Swimming,EUN,Andreev,00:15:33.94
Barcelona,1992,200m Backstroke,Men,Swimming,ESP,Zubero,00:01:58.47
Barcelona,1992,200m Backstroke,Women,Swimming,HUN,Egerszegi,00:02:07.06
Barcelona,1992,200m Breaststroke,Men,Swimming,USA,Barrowman,00:02:10.16
Barcelona,1992,200m Breaststroke,Women,Swimming,JPN,Kyoko Iwasaki,00:02:26.65
Barcelona,1992,200m Butterfly,Men,Swimming,USA,Stewart,00:01:56.26
Barcelona,1992,200m Freestyle,Men,Swimming,EUN,Sadovy,00:01:46.70
Barcelona,1992,200m Individual Medley,Women,Swimming,CHN,Li Lin,00:02:11.65
Barcelona,1992,400m Freestyle,Men,Swimming,EUN,Sadovy,00:03:45.00
Barcelona,1992,400m Individual Medley,Men,Swimming,HUN,Darnyi,00:04:14.23
Barcelona,1992,4x100 Freestyle Relay,Men,Swimming,USA,,00:03:39.46
Barcelona,1992,4x100m Medley Relay,Men,Swimming,USA,,00:03:36.93
Barcelona,1992,4x100m Medley Relay,Women,Swimming,USA,,00:04:02.54
Barcelona,1992,4x200 Freestyle Relay,Men,Swimming,UNIFIED TEAM,,00:07:11.95
Barcelona,1992,50m Freestyle,Men,Swimming,EUN,Popov,00:00:21.91
Barcelona,1992,50m Freestyle,Men,Swimming,USA,Biondi,00:00:22.09
Barcelona,1992,50m Freestyle,Men,Swimming,USA,Jager,00:00:22.30
Barcelona,1992,50m Freestyle,Men,Swimming,FRA,Kalfayan,00:00:22.50
Barcelona,1992,50m Freestyle,Men,Swimming,RSA,Williams,00:00:22.50
Barcelona,1992,50m Freestyle,Men,Swimming,GBR,Foster,00:00:22.52
Barcelona,1992,50m Freestyle,Men,Swimming,EUN,Prigoda,00:00:22.54
Barcelona,1992,50m Freestyle,Men,Swimming,GER,Rudolph,00:00:22.73
Barcelona,1992,50m Freestyle,Women,Swimming,CHN,Wenyi Yang,00:00:24.79
Barcelona,1992,50m Freestyle,Women,Swimming,CHN,Yong Zhuang,00:00:25.08
Barcelona,1992,50m Freestyle,Women,Swimming,USA,Martino,00:00:25.23
Barcelona,1992,50m Freestyle,Women,Swimming,FRA,Plewinski,00:00:25.36
Barcelona,1992,50m Freestyle,Women,Swimming,USA,Thompson,00:00:25.37
Barcelona,1992,50m Freestyle,Women,Swimming,EUN,Meshcheryakova,00:00:25.47
Barcelona,1992,50m Freestyle,Women,Swimming,GER,Osygus,00:00:25.74
Barcelona,1992,50m Freestyle,Women,Swimming,NED,De Bruijn,00:00:25.84


Atlanta,1996,100m Butterfly,Men,Swimming,RUS,Pankratov,00:00:52.27
Atlanta,1996,100m Freestyle,Women,Swimming,CHN,Jingyi Le,00:00:54.50
Atlanta,1996,200m Breaststroke,Women,Swimming,RSA,Heyns,00:02:25.41
Atlanta,1996,200m Individual Medley,Men,Swimming,HUN,Czene,00:01:59.91
Atlanta,1996,4x100 Freestyle Relay,Men,Swimming,USA,,00:03:15.41
Atlanta,1996,4x100 Freestyle Relay,Women,Swimming,USA,,00:03:39.29
Atlanta,1996,4x100m Medley Relay,Men,Swimming,USA,,00:03:34.84
Atlanta,1996,4x200 Freestyle Relay,Women,Swimming,USA,,00:07:59.87
Atlanta,1996,50m Freestyle,Men,Swimming,RUS,Popov,00:00:22.13
Atlanta,1996,50m Freestyle,Men,Swimming,USA,Gary Hall Jr,00:00:22.26
Atlanta,1996,50m Freestyle,Men,Swimming,BRA,Scherer,00:00:22.29
Atlanta,1996,50m Freestyle,Men,Swimming,CHN,Chengji Jiang,00:00:22.33
Atlanta,1996,50m Freestyle,Men,Swimming,RSA,Dedekind,00:00:22.59
Atlanta,1996,50m Freestyle,Men,Swimming,USA,Fox,00:00:22.68
Atlanta,1996,50m Freestyle,Men,Swimming,VEN,Sanchez,00:00:22.72
Atlanta,1996,50m Freestyle,Men,Swimming,PUR,Healy,00:00:22.73
Atlanta,1996,50m Freestyle,Women,Swimming,USA,Van Dyken,00:00:24.87
Atlanta,1996,50m Freestyle,Women,Swimming,CHN,Jingyi Le,00:00:24.90
Atlanta,1996,50m Freestyle,Women,Swimming,GER,Voelker,00:00:24.14
Atlanta,1996,50m Freestyle,Women,Swimming,USA,Martino,00:00:25.31
Atlanta,1996,50m Freestyle,Women,Swimming,BAR,Martindale,00:00:25.49
Atlanta,1996,50m Freestyle,Women,Swimming,SWE,Olofsson,00:00:25.63
Atlanta,1996,50m Freestyle,Women,Swimming,CHN,Ying Shan,00:00:25.70
Atlanta,1996,50m Freestyle,Women,Swimming,RUS,Meshcheryakova,00:00:25.88


Sydney,2000,100m Backstroke,Men,Swimming,USA,Krayzelburg,00:00:53.72
Sydney,2000,100m Backstroke,Women,Swimming,ROU,Mocanu,00:01:00.21
Sydney,2000,100m Breaststroke,Men,Swimming,ITA,Fioravanti,00:01:00.46
Sydney,2000,100m Butterfly,Women,Swimming,NED,De Bruijn,00:00:56.61
Sydney,2000,200m Backstroke,Men,Swimming,USA,Krayzelburg,00:01:56.76
Sydney,2000,200m Butterfly,Men,Swimming,USA,Malchow,00:01:55.35
Sydney,2000,200m Butterfly,Women,Swimming,USA,Hyman,00:02:05.88
Sydney,2000,200m Freestyle,Men,Swimming,NED,Van Den Hoogenband,00:01:45.35
Sydney,2000,200m Individual Medley,Men,Swimming,ITA,Rosolino,00:01:58.98
Sydney,2000,200m Individual Medley,Women,Swimming,UKR,Klochlova,00:02:10.68
Sydney,2000,200m Individual Medley,Women,Swimming,ROU,Caslaru,00:02:12.57
Sydney,2000,200m Individual Medley,Women,Swimming,USA,Teuscher,00:02:13.32
Sydney,2000,200m Individual Medley,Women,Swimming,CAN,Limpert,00:02:13.44
Sydney,2000,200m Individual Medley,Women,Swimming,CAN,Malar,00:02:13.70
Sydney,2000,200m Individual Medley,Women,Swimming,RUS,Verevka,00:02:13.88
Sydney,2000,200m Individual Medley,Women,Swimming,USA,Rose,00:02:14.82
Sydney,2000,200m Individual Medley,Women,Swimming,JPN,Tomoko Hagiwara,00:02:15.64
Sydney,2000,400m Freestyle,Men,Swimming,AUS,Thorpe,00:03:40.59
Sydney,2000,400m Individual Medley,Men,Swimming,USA,Dolan,00:04:11.76
Sydney,2000,400m Individual Medley,Women,Swimming,UKR,Klochkova,00:04:33.59
Sydney,2000,4x100 Freestyle Relay,Men,Swimming,AUS,,00:03:13.67
Sydney,2000,4x100 Freestyle Relay,Women,Swimming,USA,,00:03:26.61
Sydney,2000,4x100m Medley Relay,Men,Swimming,USA,,00:03:33.73
Sydney,2000,4x100m Medley Relay,Women,Swimming,USA,,00:03:58.30
Sydney,2000,4x200 Freestyle Relay,Men,Swimming,AUS,,00:07:07.05
Sydney,2000,4x200m Freestyle Relay,Women,Swimming,USA,,00:07:57.80
Sydney,2000,50m Freestyle,Men,Swimming,USA,Gary Hall Jr,00:00:21.98
Sydney,2000,50m Freestyle,Men,Swimming,USA,Ervin,00:00:21.98
Sydney,2000,50m Freestyle,Men,Swimming,NED,Van Den Hoogenband,00:00:22.03
Sydney,2000,50m Freestyle,Men,Swimming,ITA,Vismara,00:00:22.11
Sydney,2000,50m Freestyle,Men,Swimming,POL,Kizierowski,00:00:22.22
Sydney,2000,50m Freestyle,Men,Swimming,RUS,Popov,00:00:22.24
Sydney,2000,50m Freestyle,Men,Swimming,GBR,Foster,00:00:22.41
Sydney,2000,50m Freestyle,Men,Swimming,UKR,Volynets,00:00:22.51
Sydney,2000,50m Freestyle,Women,Swimming,NED,De Bruijn,00:00:24.32
Sydney,2000,50m Freestyle,Women,Swimming,SWE,Alshammar,00:00:24.51
Sydney,2000,50m Freestyle,Women,Swimming,USA,Torres,00:00:24.63
Sydney,2000,50m Freestyle,Women,Swimming,USA,Van Dyken,00:00:25.04
Sydney,2000,50m Freestyle,Women,Swimming,SVK,Moravcova,00:00:25.24
Sydney,2000,50m Freestyle,Women,Swimming,GER,Voelker,00:00:25.27
Sydney,2000,50m Freestyle,Women,Swimming,GBR,Sheppard,00:00:25.45
Sydney,2000,50m Freestyle,Women,Swimming,JPN,Sumika Minamoto,00:00:25.65
Sydney,2000,800m Freestyle,Women,Swimming,USA,Bennett,00:08:19.67


Athens,2004,100m Backstroke,Women,Swimming,USA,Coughlin,00:01:00.37
Athens,2004,100m Breaststroke,Women,Swimming,CHN,Xuejuan Luo,00:01:06.64
Athens,2004,100m Butterfly,Men,Swimming,USA,Phelps,00:00:51.25
Athens,2004,1500m Freestyle,Men,Swimming,AUS,Hackett,00:14:43.40
Athens,2004,200m Backstroke,Men,Swimming,USA,Peirsol,00:01:54.95
Athens,2004,200m Breaststroke,Men,Swimming,JPN,Kosuke Kitajima,00:02:09.44
Athens,2004,200m Breaststroke,Women,Swimming,USA,Beard,00:02:23.37
Athens,2004,200m Butterfly,Men,Swimming,USA,Phelps,00:01:54.04
Athens,2004,200m Freestyle,Men,Swimming,AUS,Thorpe,00:01:44.71
Athens,2004,200m Individual Medley,Men,Swimming,USA,Phelps,00:01:57.14
Athens,2004,400m Individual Medley,Men,Swimming,USA,Phelps,00:04:08.26
Athens,2004,4x100m Freestyle Relay,Men,Swimming,RSA,,00:03:13.17
Athens,2004,4x100m Freestyle Relay,Women,Swimming,AUS,,00:03:35.94
Athens,2004,4x100m Medley Relay,Men,Swimming,USA,,00:03:30.68
Athens,2004,4x100m Medley Relay,Women,Swimming,AUS,,00:03:57.32
Athens,2004,4x200m Freestyle Relay,Women,Swimming,USA,,00:07:53.42
Athens,2004,50m Freestyle,Men,Swimming,USA,Gary Hall Jr,00:00:21.93
Athens,2004,50m Freestyle,Men,Swimming,CRO,Draganja,00:00:21.94
Athens,2004,50m Freestyle,Men,Swimming,RSA,Schoeman,00:00:22.02
Athens,2004,50m Freestyle,Men,Swimming,SWE,Nystrand,00:00:22.08
Athens,2004,50m Freestyle,Men,Swimming,USA,Lezak,00:00:22.11
Athens,2004,50m Freestyle,Men,Swimming,AUS,Hawke,00:00:22.18
Athens,2004,50m Freestyle,Men,Swimming,UKR,Volynets,00:00:22.26
Athens,2004,50m Freestyle,Men,Swimming,ALG,Iles,00:00:22.37
Athens,2004,50m Freestyle,Women,Swimming,NED,De Bruijn,00:00:24.58
Athens,2004,50m Freestyle,Women,Swimming,FRA,Metella,00:00:24.89
Athens,2004,50m Freestyle,Women,Swimming,AUS,Trickett,00:00:24.91
Athens,2004,50m Freestyle,Women,Swimming,SWE,Alshammar,00:00:24.93
Athens,2004,50m Freestyle,Women,Swimming,USA,Joyce,00:00:25.00
Athens,2004,50m Freestyle,Women,Swimming,AUS,Engelsman,00:00:25.06
Athens,2004,50m Freestyle,Women,Swimming,USA,Thompson,00:00:25.11
Athens,2004,50m Freestyle,Women,Swimming,BRA,Cazziolato,00:00:25.20


Beijing,2008,100m Backstroke,Men,Swimming,USA,Peirsol,00:00:52.54
Beijing,2008,100m Breaststroke,Men,Swimming,JPN,Kosuke Kitajima,00:00:58.91
Beijing,2008,100m Breaststroke,Women,Swimming,AUS,Jones,00:01:05.17
Beijing,2008,100m Butterfly,Men,Swimming,USA,Phelps,00:00:50.58
Beijing,2008,100m Freestyle,Women,Swimming,GER,Steffen,00:00:53.12
Beijing,2008,200m Backstroke,Men,Swimming,USA,Lochte,00:01:53.94
Beijing,2008,200m Backstroke,Women,Swimming,ZIM,Coventry,00:02:05.24
Beijing,2008,200m Breaststroke,Men,Swimming,JPN,Kosuke Kitajima,00:02:07.64
Beijing,2008,200m Breaststroke,Women,Swimming,USA,Soni,00:02:20.22
Beijing,2008,200m Butterfly,Men,Swimming,USA,Phelps,00:01:52.03
Beijing,2008,200m Butterfly,Women,Swimming,CHN,Zige Liu,00:02:04.18
Beijing,2008,200m Freestyle,Men,Swimming,USA,Phelps,00:01:42.96
Beijing,2008,200m Freestyle,Women,Swimming,ITA,Pellegrini,00:01:54.82
Beijing,2008,200m Individual Medley,Men,Swimming,USA,Phelps,00:01:54.23
Beijing,2008,200m Individual Medley,Women,Swimming,AUS,Rice,00:02:08.45
Beijing,2008,400m Individual Medley,Men,Swimming,USA,Phelps,00:04:03.84
Beijing,2008,400m Individual Medley,Women,Swimming,AUS,Rice,00:04:29.45
Beijing,2008,4x100m Freestyle Relay,Men,Swimming,USA,,00:03:08.24
Beijing,2008,4x100m Freestyle Relay,Women,Swimming,NED,,00:03:33.76
Beijing,2008,4x100m Medley Relay,Men,Swimming,USA,,00:03:29.34
Beijing,2008,4x100m Medley Relay,Women,Swimming,AUS,,00:03:52.69
Beijing,2008,4x200m Freestyle Relay,Men,Swimming,USA,,00:06:58.56
Beijing,2008,4x200m Freestyle Relay,Women,Swimming,AUS,,00:07:44.31
Beijing,2008,50m Freestyle,Men,Swimming,BRA,Filho,00:00:21.30
Beijing,2008,50m Freestyle,Men,Swimming,FRA,Leveaux,00:00:21.45
Beijing,2008,50m Freestyle,Men,Swimming,FRA,Bernard,00:00:21.49
Beijing,2008,50m Freestyle,Men,Swimming,AUS,Callus,00:00:21.62
Beijing,2008,50m Freestyle,Men,Swimming,USA,Wildman-Tobriner,00:00:21.64
Beijing,2008,50m Freestyle,Men,Swimming,AUS,Sullivan,00:00:21.65
Beijing,2008,50m Freestyle,Men,Swimming,RSA,Schoeman,00:00:21.67
Beijing,2008,50m Freestyle,Men,Swimming,SWE,Nystrand,00:00:21.72
Beijing,2008,50m Freestyle,Women,Swimming,GER,Steffen,00:00:24.06
Beijing,2008,50m Freestyle,Women,Swimming,USA,Torres,00:00:24.07
Beijing,2008,50m Freestyle,Women,Swimming,AUS,Trickett,00:00:24.17
Beijing,2008,50m Freestyle,Women,Swimming,NED,Veldhuis,00:00:24.26
Beijing,2008,50m Freestyle,Women,Swimming,USA,Joyce,00:00:24.63
Beijing,2008,50m Freestyle,Women,Swimming,NED,Schreuder,00:00:24.65
Beijing,2008,50m Freestyle,Women,Swimming,BLR,Herasimenia,00:00:24.77
Beijing,2008,800m Freestyle,Women,Swimming,GBR,Adlington,00:08:14.10


London,2012,100m Backstroke,Men,Swimming,USA,Grevers,00:00:52.16
London,2012,100m Breaststroke,Men,Swimming,RSA,Van Der Burgh,00:00:58.46
London,2012,100m Freestyle,Women,Swimming,NED,Kromowidjojo,00:00:53.00
London,2012,1500m Freestyle,Men,Swimming,CHN,Yang Sun,00:14:31.02
London,2012,200m Backstroke,Men,Swimming,USA,Clary,00:01:53.41
London,2012,200m Breaststroke,Men,Swimming,HUN,Gyurta,00:02:07.28
London,2012,200m Butterfly,Women,Swimming,CHN,Liuyang Jiao,00:02:04.06
London,2012,200m Freestyle,Women,Swimming,USA,Schmitt,00:01:53.61
London,2012,200m Individual Medley,Women,Swimming,CHN,Shiwen Ye,00:02:07.57
London,2012,400m Freestyle,Men,Swimming,CHN,Yang Sun,00:03:40.14
London,2012,400m Freestyle,Women,Swimming,FRA,Muffat,00:04:01.45
London,2012,400m Individual Medley,Women,Swimming,CHN,Shiwen Ye,00:04:28.43
London,2012,4x100m Freestyle Relay,Women,Swimming,AUS,,00:03:33.15
London,2012,4x200m Freestyle Relay,Women,Swimming,USA,,00:07:42.92
London,2012,50m Freestyle,Men,Swimming,FRA,Manaudou,00:00:21.34
London,2012,50m Freestyle,Men,Swimming,USA,Jones,00:00:21.54
London,2012,50m Freestyle,Men,Swimming,BRA,Filho,00:00:21.59
London,2012,50m Freestyle,Men,Swimming,BRA,Fratus,00:00:21.61
London,2012,50m Freestyle,Men,Swimming,USA,Ervin,00:00:27.78
London,2012,50m Freestyle,Men,Swimming,RSA,Schoeman,00:00:21.80
London,2012,50m Freestyle,Men,Swimming,TTO,Bovell,00:00:21.82
London,2012,50m Freestyle,Men,Swimming,AUS,Sullivan,00:00:21.98
London,2012,50m Freestyle,Women,Swimming,NED,Kromowidjojo,00:00:24.05
London,2012,50m Freestyle,Women,Swimming,BLR,Herasimenia,00:00:24.28
London,2012,50m Freestyle,Women,Swimming,NED,Velhuis,00:00:24.39
London,2012,50m Freestyle,Women,Swimming,GER,Steffen,00:00:24.46
London,2012,50m Freestyle,Women,Swimming,GBR,Halsall,00:00:24.47
London,2012,50m Freestyle,Women,Swimming,SWE,Alshammar,00:00:24.61
London,2012,50m Freestyle,Women,Swimming,USA,Hardy,00:00:24.62
London,2012,50m Freestyle,Women,Swimming,BAH,Vanderpool-Wallace,00:00:24.69


Rio,2016,100m Backstroke,Men,Swimming,USA,Murphy,00:00:51.97
Rio,2016,100m Breaststroke,Men,Swimming,GBR,Peaty,00:00:57.13
Rio,2016,100m Breaststroke,Women,Swimming,USA,King,00:01:04.93
Rio,2016,100m Butterfly,Men,Swimming,SGP,Schooling,00:00:50.39
Rio,2016,100m Butterfly,Women,Swimming,SWE,Sjoestroem,00:00:55.48
Rio,2016,100m Freestyle,Women,Swimming,USA,Manuel,00:00:52.70
Rio,2016,100m Freestyle,Women,Swimming,CAN,Oleksiak,00:00:52.70
Rio,2016,200m Individual Medley,Women,Swimming,HUN,Hosszu,00:02:06.58
Rio,2016,400m Freestyle,Women,Swimming,USA,Ledecky,00:03:56.46
Rio,2016,400m Individual Medley,Women,Swimming,HUN,Hosszu,00:04:26.36
Rio,2016,4x100m Freestyle Relay,Women,Swimming,AUS,,00:03:30.65
Rio,2016,4x100m Medley Relay,Men,Swimming,USA,,00:03:27.95
Rio,2016,50m Freestyle,Men,Swimming,USA,Ervin,00:00:21.40
Rio,2016,50m Freestyle,Men,Swimming,FRA,Manaudou,00:00:21.41
Rio,2016,50m Freestyle,Men,Swimming,USA,Adrian,00:00:21.49
Rio,2016,50m Freestyle,Men,Swimming,GBR,Proud,00:00:21.68
Rio,2016,50m Freestyle,Men,Swimming,UKR,Hovorov,00:00:21.74
Rio,2016,50m Freestyle,Men,Swimming,BRA,Fratus,00:00:21.79
Rio,2016,50m Freestyle,Men,Swimming,RSA,Tandy,00:00:21.79
Rio,2016,50m Freestyle,Men,Swimming,LTU,Bilis,00:00:22.08
Rio,2016,50m Freestyle,Women,Swimming,DEN,Blume,00:00:24.07
Rio,2016,50m Freestyle,Women,Swimming,USA,Manuel,00:00:24.09
Rio,2016,50m Freestyle,Women,Swimming,BLR,Herasimenia,00:00:24.11
Rio,2016,50m Freestyle,Women,Swimming,GBR,Halsall,00:00:24.13
Rio,2016,50m Freestyle,Women,Swimming,AUS,Cate Campbell,00:00:24.15
Rio,2016,50m Freestyle,Women,Swimming,NED,Kromonowidjojo,00:00:24.19
Rio,2016,50m Freestyle,Women,Swimming,AUS,Bronte Campbell,00:00:24.42
Rio,2016,50m Freestyle,Women,Swimming,BRA,Medeiros,00:00:24.69
Rio,2016,800m Freestyle,Women,Swimming,USA,Ledecky,00:08:04.79


Tokyo,2020,100m Backstroke,Men,Swimming,ROC,Rylov,00:00:51.98
Tokyo,2020,100m Backstroke,Men,Swimming,ROC,Kolesnikov,00:00:52.00
Tokyo,2020,100m Backstroke,Men,Swimming,USA,Murphy,00:00:52.19
Tokyo,2020,100m Backstroke,Men,Swimming,ITA,Ceccon,00:00:52.30
Tokyo,2020,100m Backstroke,Men,Swimming,CHN,Jiayu Xu,00:00:52.51
Tokyo,2020,100m Backstroke,Men,Swimming,ESP,Gonzalez De Oliveira,00:00:52.78
Tokyo,2020,100m Backstroke,Men,Swimming,AUS,Larkin,00:00:52.79
Tokyo,2020,100m Backstroke,Men,Swimming,ROU,Glinta,00:00:52.95
Tokyo,2020,100m Breaststroke,Men,Swimming,GBR,Peaty,00:00:57.37
Tokyo,2020,100m Breaststroke,Men,Swimming,NED,Kamminga,00:00:58.00
Tokyo,2020,100m Breaststroke,Men,Swimming,ITA,Martinenghi,00:00:58.33
Tokyo,2020,100m Breaststroke,Men,Swimming,USA,Andrew,00:00:58.84
Tokyo,2020,100m Breaststroke,Men,Swimming,GBR,Wilby,00:00:58.96
Tokyo,2020,100m Breaststroke,Men,Swimming,CHN,Zibei Yan,00:00:58.99
Tokyo,2020,100m Breaststroke,Men,Swimming,USA,Wilson,00:00:58.99
Tokyo,2020,100m Breaststroke,Men,Swimming,BLR,Shymanovich,00:00:59.36
Tokyo,2020,100m Butterfly,Men,Swimming,USA,Dressel,00:00:49.45
Tokyo,2020,100m Butterfly,Men,Swimming,HUN,Milak,00:00:49.68
Tokyo,2020,100m Butterfly,Men,Swimming,SUI,Ponti,00:00:50.74
Tokyo,2020,100m Butterfly,Men,Swimming,ROC,Minakov,00:00:50.88
Tokyo,2020,100m Butterfly,Men,Swimming,POL,Majerski,00:00:50.92
Tokyo,2020,100m Butterfly,Men,Swimming,AUS,Temple,00:00:50.92
Tokyo,2020,100m Butterfly,Men,Swimming,GUA,Martinez,00:00:51.09
Tokyo,2020,100m Butterfly,Men,Swimming,BUL,Miladinov,00:00:51.49
Tokyo,2020,100m Freestyle,Men,Swimming,USA,Dressel,00:00:47.02
Tokyo,2020,100m Freestyle,Men,Swimming,AUS,Chalmers,00:00:47.08
Tokyo,2020,100m Freestyle,Men,Swimming,ROC,Kolesnikov,00:00:47.44
Tokyo,2020,100m Freestyle,Men,Swimming,FRA,Grousset,00:00:47.72
Tokyo,2020,100m Freestyle,Men,Swimming,KOR,Sunwoo Hwang,00:00:47.82
Tokyo,2020,100m Freestyle,Men,Swimming,ITA,Miressi,00:00:47.86
Tokyo,2020,100m Freestyle,Men,Swimming,ROU,Popovici,00:00:48.04
Tokyo,2020,100m Freestyle,Men,Swimming,HUN,Nemeth,00:00:48.10
Tokyo,2020,1500m Freestyle,Men,Swimming,USA,Finke,00:14:39.65
Tokyo,2020,1500m Freestyle,Men,Swimming,UKR,Romanchuk,00:14:40.66
Tokyo,2020,1500m Freestyle,Men,Swimming,GER,Wellbrock,00:14:40.91
Tokyo,2020,1500m Freestyle,Men,Swimming,ITA,Paltrinieri,00::14:45.45
Tokyo,2020,1500m Freestyle,Men,Swimming,GBR,Jervis,00:14:55.48
Tokyo,2020,1500m Freestyle,Men,Swimming,ROC,Martynychev,00:14:55.85
Tokyo,2020,1500m Freestyle,Men,Swimming,AUT,Auboeck,00:15:03.47
Tokyo,2020,1500m Freestyle,Men,Swimming,UKR,Frolov,00:15:04.26
Tokyo,2020,200m Backstroke,Men,Swimming,ROC,Rylov,00:01:53.27
Tokyo,2020,200m Backstroke,Men,Swimming,USA,Murphy,00:01:54.15
Tokyo,2020,200m Backstroke,Men,Swimming,GBR,Greenbank,00:01:54.72
Tokyo,2020,200m Backstroke,Men,Swimming,USA,Mefford,00:01:55.49
Tokyo,2020,200m Backstroke,Men,Swimming,HUN,Telegdy,00:01:56.15
Tokyo,2020,200m Backstroke,Men,Swimming,POL,Kawecki,00:01:56.39
Tokyo,2020,200m Backstroke,Men,Swimming,JPN,Ryosuke Irie,00:01:57.32
Tokyo,2020,200m Backstroke,Men,Swimming,ESP,Saiz,00:01:59.06
Tokyo,2020,200m Breaststroke,Men,Swimming,AUS,Stubblety-Cook,00:02:06.38
Tokyo,2020,200m Breaststroke,Men,Swimming,NED,Kamminga,00:02:07.01
Tokyo,2020,200m Breaststroke,Men,Swimming,FIN,Mattsson,00:02:07.13
Tokyo,2020,200m Breaststroke,Men,Swimming,ROC,Chupkov,00:02:07.24
Tokyo,2020,200m Breaststroke,Men,Swimming,USA,Fink,00:02:07.93
Tokyo,2020,200m Breaststroke,Men,Swimming,GBR,Wilby,00:02:08.19
Tokyo,2020,200m Breaststroke,Men,Swimming,JPN,Ryuya Mura,00:02:08.42
Tokyo,2020,200m Breaststroke,Men,Swimming,SWE,Persson,00:02:08.88
Tokyo,2020,200m Butterfly,Men,Swimming,HUN,Milak,00:01:51.25
Tokyo,2020,200m Butterfly,Men,Swimming,JPN,Tomoru Honda,00:01:53.73
Tokyo,2020,200m Butterfly,Men,Swimming,ITA,Burdisso,00:01:54.45
Tokyo,2020,200m Butterfly,Men,Swimming,HUN,Kenderesi,00:01:54.52
Tokyo,2020,200m Butterfly,Men,Swimming,RSA,Le Clos,00:01:54.93
Tokyo,2020,200m Butterfly,Men,Swimming,BRA,De Deus,00:01:55.19
Tokyo,2020,200m Butterfly,Men,Swimming,USA,Bentz,00:01:55.46
Tokyo,2020,200m Butterfly,Men,Swimming,POL,Chmielewski,00:01:55.88
Tokyo,2020,200m Freestyle,Men,Swimming,GBR,Dean,00:01:44.22
Tokyo,2020,200m Freestyle,Men,Swimming,GBR,Scott,00:01:44.26
Tokyo,2020,200m Freestyle,Men,Swimming,BRA,Scheffer,00:01:44.66
Tokyo,2020,200m Freestyle,Men,Swimming,ROU,Popovici,00:01:44.68
Tokyo,2020,200m Freestyle,Men,Swimming,ROC,Malyutin,00:01:45.01
Tokyo,2020,200m Freestyle,Men,Swimming,USA,Smith,00:01:45.12
Tokyo,2020,200m Freestyle,Men,Swimming,KOR,Sunwoo Hwang,00:01:45.26
Tokyo,2020,200m Freestyle,Men,Swimming,LTU,Rapsys,00:01:45.78
Tokyo,2020,200m Individual Medley,Men,Swimming,CHN,Shun Wang,00:01:55.00
Tokyo,2020,200m Individual Medley,Men,Swimming,GBR,Scott,00:01:55.28
Tokyo,2020,200m Individual Medley,Men,Swimming,SUI,Desplanches,00:01:56.17
Tokyo,2020,200m Individual Medley,Men,Swimming,JPN,Daiya Seto,00:01:56.22
Tokyo,2020,200m Individual Medley,Men,Swimming,USA,Andrew,00:01:57.31
Tokyo,2020,200m Individual Medley,Men,Swimming,JPN,Kosuke Hagino,00:01:57.49
Tokyo,2020,200m Individual Medley,Men,Swimming,HUN,Cseh,00:01:57.68
Tokyo,2020,200m Individual Medley,Men,Swimming,NZL,Clareburt,00:01:57.70
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,USA,,00:03:08.97
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,ITA,,00:03:10.11
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,AUS,,00:03:10.22
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,CAN,,00:03:10.82
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,HUN,,00:03:11.06
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,FRA,,00:03:11.09
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,ROC,,00:03:12.20
Tokyo,2020,4x100m Freestyle Relay,Men,Swimming,BRA,,00:03:13.41
Tokyo,2020,4x100m Medley Relay,Men,Swimming,USA,,00:03:26.78
Tokyo,2020,4x100m Medley Relay,Men,Swimming,GBR,,00:03:27.51
Tokyo,2020,4x100m Medley Relay,Men,Swimming,ITA,,00:03:29.17
Tokyo,2020,4x100m Medley Relay,Men,Swimming,ROC,,00:03:29.22
Tokyo,2020,4x100m Medley Relay,Men,Swimming,AUS,,00:03:29.60
Tokyo,2020,4x100m Medley Relay,Men,Swimming,JPN,,00:03:29.91
Tokyo,2020,4x100m Medley Relay,Men,Swimming,CAN,,00:03:32.42
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,GBR,,00:06:58.58
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,ROC,,00:07:01.81
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,AUS,,00:07:01.84
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,USA,,00:07:02.43
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,ITA,,00:07:03.24
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,SUI,,00:07:06.12
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,GER,,00:07:06.51
Tokyo,2020,4x200m Freestyle Relay,Men,Swimming,BRA,,00:07:08.22
Tokyo,2020,400m Freestyle,Men,Swimming,TUN,Hafnaoui,00:03:43.36
Tokyo,2020,400m Freestyle,Men,Swimming,AUS,Mcloughlin,00:03:43.52
